Timestamp,Steps,HeadingDeg,X,Y,StepLen,Source
1768355949986,170,90,-9.31903866118363,6.924718251057608,0.67,SCS
1768355950781,171,154,-9.021873146401973,6.289030317234683,0.70,SCS
1768355951255,172,64,-8.384432525392539,6.589450951838568,0.70,SCS
1768355951791,173,154,-8.079743801952588,5.954039364898869,0.70,SCS
1768355952327,174,90,-7.368189808968397,5.954039333795855,0.71,SCS
1768355952842,175,180,-7.368189871881445,5.234397975316562,0.72,SCS
1768355953271,176,65,-6.715076001387886,5.526778769058263,0.72,SCS
1768355953830,177,158,-6.444092415438961,4.855814568312272,0.72,SCS
1768355954217,178,73,-5.757974911163466,5.053885746054356,0.71,SCS
1768355954838,179,150,-5.403944895260918,4.427012314508531,0.72,SCS
1768355955396,180,90,-4.697992997654478,4.427012283650392,0.71,SCS
1768355955738,181,135,-4.195932634548199,3.924951914557102,0.71,SCS
1768355956445,182,116,-3.5653597681595137,3.6052249399006353,0.71,SCS
1768355956918,183,-163,-3.76393269941423,2.9312992419434467,0.70,SCS
1768355957455,184,154,-3.4656671087323296,2.2994613871685594,0.70,SCS
1768355957969,185,-119,-4.07935974314173,1.9503179438545022,0.71,SCS
1768355958462,186,157,-3.812206709955896,1.3057313666052317,0.70,SCS
1768355959001,187,-135,-4.29891637054988,0.8190217002072937,0.69,SCS
1768355959473,188,156,-4.01963798597421,0.1793512014522577,0.70,SCS
1768355959987,189,-135,-4.519318547776487,-0.32032936630864944,0.71,SCS
1768355960479,190,159,-4.272952016459829,-0.9788276012110118,0.70,SCS
1768355961018,191,-110,-4.923503871389005,-1.2177697134654402,0.69,SCS
1768355961553,192,180,-4.92350393224442,-1.9138744924861752,0.70,SCS
1768355962346,193,-135,-5.413619530432724,-2.40399009651905,0.69,SCS
1768355962693,194,-90,-6.102956233220472,-2.4039901266509154,0.69,SCS
1768355968678,195,110,-5.441996070824212,-2.6465244383255224,0.70,SCS
1768355968979,196,90,-4.742999239490621,-2.6465244688796457,0.70,SCS
1768355969856,197,69,-4.079765027047589,-2.3976179891595097,0.71,SCS
1768355970736,198,72,-3.4309725061456255,-2.187186662068851,0.68,SCS
1768355971100,199,69,-2.802650054139299,-1.9556777806192063,0.67,SCS
