Timestamp,Steps,HeadingDeg,X,Y,StepLen,Source
1768293365036,89,45,5.455361249201965,0.7649327355457329,0.65,SCS
1768293365637,90,135,5.923980803442717,0.2963131757167486,0.66,SCS
1768293366110,91,45,6.389800037203542,0.7621323891159673,0.66,SCS
1768293366581,92,135,6.853940329391017,0.2979920913936743,0.66,SCS
1768293367160,93,45,7.317729263527243,0.7617810052570411,0.66,SCS
1768293367654,94,135,7.788736998519166,0.2907732646484067,0.67,SCS
1768293368188,95,45,8.251109653841361,0.7531458997596507,0.65,SCS
1768293368685,96,135,8.713555521862723,0.29070002622367663,0.65,SCS
1768293369736,97,135,9.179809245400842,-0.1755537028744611,0.66,SCS
1768293370272,98,45,9.657077829029529,0.30171485989215335,0.67,SCS
1768293370745,99,135,10.141347997370463,-0.18255531422364485,0.68,SCS
1768293371281,100,45,10.64035502573825,0.31645169233185233,0.71,SCS
1768293371795,101,135,11.144954748377891,-0.18814803632508048,0.71,SCS
1768293372290,102,45,11.65093363182562,0.317830825005607,0.72,SCS
1768293372847,103,135,12.152802232114725,-0.18403778126822146,0.71,SCS
1768293373383,104,45,12.643374633299365,0.3065345984728175,0.69,SCS
1768293373941,105,158,12.894069062084569,-0.3163196070461076,0.67,SCS
1768293374477,106,107,13.52470004494686,-0.510599645685855,0.66,SCS
1768293374971,107,-156,13.262722004669165,-1.1136260581810578,0.66,SCS
1768293375551,108,135,13.718227385287712,-1.5691314442314528,0.64,SCS
1768293376086,109,-135,13.26254580053872,-2.024813034414394,0.64,SCS
1768293376558,110,135,13.720156660408128,-2.482423899740757,0.65,SCS
1768293377095,111,-135,13.26248900938804,-2.9400915562184773,0.65,SCS
1768293377695,112,135,13.71961304929171,-3.397215601573296,0.65,SCS
1768293378148,113,-135,13.251522550238084,-3.8653061062088456,0.66,SCS
1768293378706,114,135,13.726592193480954,-4.340375755116864,0.67,SCS
1768293379263,115,-90,13.034962060625379,-4.340375785348979,0.69,SCS
1768293379798,116,-160,12.800385151612641,-5.0032683494860155,0.70,SCS
1768293380271,117,-70,12.126265733192575,-4.769036892862949,0.71,SCS
1768293380829,118,-155,11.826049451406773,-5.424650886444923,0.72,SCS
1768293381364,119,-45,11.319965693396526,-4.9185671505563,0.72,SCS
1768293381923,120,-149,10.962594234661639,-5.5370549761376395,0.71,SCS
1768293382417,121,-45,10.461669258812261,-5.0361300221843885,0.71,SCS
1768293382953,122,-135,9.964992505033862,-5.532806781885598,0.70,SCS
1768293383404,123,-45,9.472569046651357,-5.040383345027605,0.70,SCS
1768293383962,124,-135,8.97981238563899,-5.533140011916036,0.70,SCS
1768293384497,125,-45,8.492364272625434,-5.045691920209514,0.69,SCS
1768293385034,126,-135,8.001246775634161,-5.536809423057303,0.69,SCS
1768293385506,127,-45,7.5132119209005115,-5.048774589656334,0.69,SCS
1768293386042,128,-135,7.027909843017645,-5.5340766733263695,0.69,SCS
1768293386514,129,-45,6.544314773338924,-5.050481624786261,0.68,SCS
1768293387072,130,-135,6.060326305324211,-5.53447009857248,0.68,SCS
1768293387545,131,-45,5.57888253714359,-5.053026351436435,0.68,SCS
1768293388081,132,-135,5.095713807317453,-5.536195087024302,0.68,SCS
1768293388574,133,-45,4.609020818714996,-5.049502119695871,0.69,SCS
1768293389129,134,-150,4.263036665551065,-5.6588406694637925,0.70,SCS
1768293389626,135,-29,3.91591591949026,-5.043326956526216,0.71,SCS
1768293390183,136,-135,3.411072402692066,-5.548170479344609,0.71,SCS
1768293390656,137,-22,3.131921454169234,-4.881815675542358,0.72,SCS
1768293391170,138,-117,2.485458754696026,-5.212925958437934,0.73,SCS
1768293391663,139,-45,1.977027832599838,-4.704495058565968,0.72,SCS
1768293392179,140,-135,1.4780743173254527,-5.203448579790314,0.71,SCS
1768293392714,141,-45,0.982715962723161,-4.7080902468408246,0.70,SCS
1768293393252,142,-135,0.4933485346890588,-5.197457680710575,0.69,SCS
1768293393704,143,-45,0.008771901039223151,-4.7128810682422575,0.69,SCS
1768293394303,144,-90,-0.6762680537798238,-4.7128810981863065,0.69,SCS
1768293394775,145,0,-0.6762680537798238,-4.029304399269056,0.68,SCS
1768293395333,146,-45,-1.1637578970097882,-3.5418145773479495,0.69,SCS
1768293395827,147,45,-0.6799148305595866,-3.0579715320472003,0.68,SCS
1768293396406,148,-45,-1.1587317523179752,-2.5791546312185645,0.68,SCS
1768293396877,149,45,-0.6879376176502404,-2.108360517129895,0.67,SCS
1768293397436,150,-45,-1.1583051787812968,-1.6379929765592582,0.67,SCS
1768293397950,151,45,-0.6983553581672644,-1.1780431760502714,0.65,SCS
1768293398508,152,-45,-1.1618972002282488,-0.7145013542513446,0.66,SCS
1768293399068,153,45,-0.6961818219583851,-0.24878599633854698,0.66,SCS
1768293399603,154,0,-0.6961818219583851,0.41339534670012573,0.66,SCS
1768293400118,155,90,-0.021296204121512896,0.4133953171999373,0.67,SCS
1768293400654,156,45,0.46257673569163477,0.8972682358623265,0.68,SCS
1768293401149,157,135,0.9457341028152902,0.4141108629770772,0.68,SCS
1768293401728,158,45,1.4273537303347048,0.895730469444229,0.68,SCS
1768293402242,159,135,1.911540167171811,0.4115440268332574,0.68,SCS
1768293402822,160,45,2.389523320669768,0.8895271594379068,0.68,SCS
1768293403358,161,135,2.8593344112712,0.41971606323403393,0.66,SCS
1768293403827,162,45,3.328349130893763,0.8887307623553125,0.66,SCS
1768293404387,163,135,3.803298209878812,0.41378167770655255,0.67,SCS
1768293404947,164,45,4.275003848981518,0.8854872961903497,0.67,SCS
1768293405439,165,135,4.742265748830954,0.41822539076887105,0.66,SCS
1768293405976,166,45,5.213325012838959,0.8892846341862214,0.67,SCS
1768293406469,167,135,5.682158356990932,0.42045128444346686,0.66,SCS
1768293407007,168,45,6.145102420169131,0.8833953273857377,0.65,SCS
1768293407498,169,135,6.609908186444549,0.41858955556756716,0.66,SCS
1768293408016,170,45,7.084073447483349,0.8927547958799457,0.67,SCS
1768293408657,171,135,7.557216665101718,0.4196115726194002,0.67,SCS
1768293409045,172,45,8.024869885332578,0.8872647724084874,0.66,SCS
1768293409558,173,135,8.493453445595303,0.41868120655795915,0.66,SCS
1768293410095,174,45,8.959934142225855,0.8851618827979908,0.66,SCS
1768293410589,175,135,9.415007198622785,0.43008882097436957,0.64,SCS
1768293411147,176,45,9.870074696651375,0.8851562991113266,0.64,SCS
1768293411641,177,135,10.336925817831293,0.4183051723642642,0.66,SCS
1768293412156,178,45,10.806333901709705,0.8877132357241968,0.66,SCS
1768293412669,179,135,11.277995536139866,0.4160515956695274,0.67,SCS
1768293413164,180,45,11.755938694255883,0.893994732893986,0.68,SCS
1768293413743,181,135,12.238318100361326,0.4116153210362272,0.68,SCS
1768293414298,182,45,12.714885913245098,0.8881831130885574,0.67,SCS
1768293414794,183,135,13.187398984794555,0.4156700359044392,0.67,SCS
1768293415245,184,90,13.8449762216528,0.41567000716082414,0.66,SCS
1768293415781,185,-180,13.844976279249964,-0.24316472810646905,0.66,SCS
1768293416339,186,114,14.444329242827544,-0.5105068307350971,0.66,SCS
1768293416833,187,-135,13.980902771253925,-0.9739333078350216,0.66,SCS
1768293417369,188,135,14.44472752157058,-1.437758063682732,0.66,SCS
1768293417884,189,-135,13.979024018505967,-1.9034615723008048,0.66,SCS
1768293418355,190,135,14.448833810421384,-2.3732713698186467,0.66,SCS
1768293418892,191,-135,13.985933057294552,-2.836172128465514,0.65,SCS
1768293419429,192,135,14.455410811046967,-3.3056498878163953,0.66,SCS
1768293419944,193,-135,13.973727220856281,-3.7873334837511012,0.68,SCS
1768293420480,194,-180,13.973727281383516,-4.47968432028594,0.69,SCS
1768293420973,195,-90,13.272187697696435,-4.47968435095121,0.70,SCS
1768293421532,196,-135,12.761328887603131,-4.990543167136444,0.72,SCS
1768293422068,197,-45,12.262734257150267,-4.491948558477845,0.71,SCS
1768293422540,198,-135,11.777207706186111,-4.977475115231848,0.69,SCS
1768293423054,199,-45,11.298915549807756,-4.499182979760308,0.68,SCS
1768293423570,200,-135,10.832187718438114,-4.965910816695624,0.66,SCS
1768293424107,201,-45,10.376104124742433,-4.509827242935991,0.64,SCS
1768293424599,202,-135,9.918092604403384,-4.967838768736772,0.65,SCS
1768293425157,203,-45,9.456600242158823,-4.506346426664683,0.65,SCS
1768293425672,204,-135,8.994406361502081,-4.9685403128330305,0.65,SCS
1768293426187,205,-45,8.532239663829362,-4.506373635362259,0.65,SCS
1768293426702,206,-135,8.065740247602141,-4.972873057152429,0.66,SCS
1768293427195,207,-45,7.590350120170824,-4.497482950501075,0.67,SCS
1768293427689,208,-135,7.112123138704384,-4.975709937670314,0.68,SCS
1768293428226,209,-45,6.626801628032371,-4.490388448212379,0.69,SCS
1768293428762,210,-135,6.138967617315681,-4.97822246474643,0.69,SCS
1768293429212,211,-45,5.649959905124534,-4.48921477393049,0.69,SCS
1768293429750,212,-135,5.166048603419271,-4.973126081406337,0.68,SCS
1768293430265,213,-45,4.682257738445552,-4.489335237579789,0.68,SCS
1768293430778,214,-135,4.202176136362754,-4.969416845387503,0.68,SCS
1768293431272,215,-45,3.717044774975929,-4.484285505206444,0.69,SCS
1768293431830,216,-135,3.2297161783070014,-4.971614107686706,0.69,SCS
1768293432303,217,-45,2.7402701932048417,-4.48216814397891,0.69,SCS
1768293432839,218,-135,2.2480039713255473,-4.97443437172842,0.70,SCS
1768293433334,219,-45,1.7447801792443967,-4.471210601643881,0.71,SCS
1768293433848,220,-135,1.2466139239577885,-4.969376862871062,0.70,SCS
1768293434363,221,-27,0.9199059225238735,-4.338774518615693,0.71,SCS
1768293434919,222,-90,0.20332309791579994,-4.338774549938525,0.72,SCS
1768293435391,223,0,0.20332309791579994,-3.6360166455015337,0.70,SCS
1768293435928,224,-45,-0.2887685251005409,-3.143925043995201,0.70,SCS
1768293436422,225,26,0.018585733436328133,-2.529565123081217,0.69,SCS
1768293436958,226,-45,-0.46362578495395806,-2.047353625769066,0.68,SCS
1768293437474,227,45,0.02299624481360757,-1.5607316172724253,0.69,SCS
1768293438010,228,-45,-0.4764587046580746,-1.0612766896326127,0.71,SCS
1768293438463,229,45,0.026264777761999425,-0.5585532291872805,0.71,SCS
1768293438996,230,-45,-0.48632726759745704,-0.045961206233934404,0.72,SCS
1768293439490,231,45,0.028196400742849237,0.46856243961582755,0.73,SCS
1768293440090,232,-17,-0.1923180414120843,1.1544106110441184,0.72,SCS
1768293440713,233,63,0.4353754806105907,1.4626772938519401,0.70,SCS
1768293446143,234,73,1.0842536800046778,1.6552792055815713,0.68,SCS
1768293446979,235,135,1.5491242596162405,1.1904086204264825,0.66,SCS
1768293447686,236,90,2.182787287690035,1.1904085927281909,0.63,SCS
1768293448437,237,180,2.1827872340528414,0.576870634020161,0.61,SCS
