Timestamp,Steps,HeadingDeg,X,Y,StepLen,Source
1768356436196,78,90,-15.732579933117188,2.2966920699045184,0.69,SCS
1768356436495,79,66,-15.093598220844596,2.580692578356033,0.70,SCS
1768356436797,80,90,-14.388458353795755,2.5806925475333893,0.71,SCS
1768356437097,81,90,-13.666439698285707,2.58069251597295,0.72,SCS
1768356437397,82,70,-13.003145592554196,2.8211709558576237,0.71,SCS
1768356437699,83,135,-12.51837328778068,2.336398645303256,0.69,Phone(Fused)
1768356437999,84,0,-12.51837328778068,3.03440664276967,0.70,Phone(Fused)
1768356438299,85,135,-12.047719664340713,2.5637530137172155,0.67,Phone(Fused)
1768356438597,86,90,-11.40410443181557,2.563752985583899,0.64,SCS
1768356438901,87,90,-10.744012144784552,2.5637529567303474,0.66,SCS
1768356439200,88,90,-10.066142862364265,2.563752927099739,0.68,SCS
1768356439500,89,64,-9.475158584760958,2.841585588308318,0.65,SCS
1768356439801,90,90,-8.807943404397294,2.841585559143415,0.67,SCS
1768356440101,91,90,-8.125132257388774,2.8415855292967906,0.68,SCS
1768356440401,92,69,-7.499132935179424,3.0771857494286037,0.67,SCS
1768356440701,93,90,-6.826023424226141,3.0771857200060513,0.67,SCS
1768356441002,94,90,-6.154707484789594,3.0771856906618984,0.67,SCS
1768356441301,95,90,-5.475175951375259,3.0771856609586306,0.68,SCS
1768356441602,96,74,-4.829518440743393,3.2581678774825877,0.67,SCS
1768356441903,97,90,-4.175899392062195,3.2581678489119907,0.65,SCS
1768356442204,98,90,-3.5286832803572623,3.2581678206212747,0.65,SCS
1768356442503,99,73,-2.9172306542563606,3.4403836584573875,0.64,SCS
1768356442805,100,90,-2.27806334219097,3.440383630518496,0.64,SCS
1768356443105,101,90,-1.6353776583295292,3.440383602425811,0.64,SCS
1768356443406,102,66,-1.0242067110008872,3.711187879548712,0.67,SCS
1768356443705,103,135,-0.5583384931033332,3.245319656095735,0.66,Phone(Fused)
1768356444005,104,90,0.12629371217580776,3.2453196261695094,0.68,SCS
1768356444305,105,135,0.5948806347985105,2.7767326979589635,0.66,Phone(Fused)
1768356444607,106,68,1.1960099344311104,3.010072443244433,0.64,SCS
1768356444906,107,90,1.8386664946467897,3.0100724151530214,0.64,SCS
1768356445206,108,90,2.5065298000905027,3.0100723859597878,0.67,SCS
1768356445509,109,71,3.1314871608459867,3.220499477574647,0.66,SCS
1768356445808,110,90,3.800625824295069,3.220499448325666,0.67,SCS
1768356446110,111,90,4.49353114451757,3.2204994180378113,0.69,SCS
1768356446409,112,118,5.111430230958731,2.8912370732196933,0.70,Phone(Fused)
1768356446711,113,135,5.607568844754711,2.3950984535073196,0.70,SCS
1768356447011,114,-45,5.118294445091377,2.8843728317837902,0.69,Phone(Fused)
1768356447311,115,160,5.347529846402449,2.234897327362323,0.69,SCS
1768356447653,116,154,5.643889842409226,1.6158303434176606,0.69,SCS
1768356447953,117,180,5.6438897847656335,0.9564645311486768,0.66,SCS
1768356448257,118,-180,5.643889839558472,0.32970753378513196,0.63,SCS
1768356448554,119,71,6.229321563512208,0.5269865595404113,0.62,Phone(Fused)
1768356448856,120,180,6.22932150985765,-0.08675001980111585,0.61,SCS
1768356449157,121,180,6.229321457940867,-0.6806087671892349,0.59,SCS
1768356449456,122,180,6.229321405301494,-1.2827329860803163,0.60,SCS
1768356449758,123,156,6.473267196565124,-1.8404744120038576,0.61,SCS
1768356450057,124,180,6.4732671410621645,-2.47535424365233,0.63,SCS
1768356450359,125,180,6.473267084334832,-3.1242392633802583,0.65,SCS
1768356450658,126,156,6.732589369265393,-3.7247883863456934,0.65,SCS
1768356450958,127,90,7.3876952487573595,-3.724788414981282,0.66,Phone(Fused)
1768356451301,128,-159,7.14954990869488,-4.3496108275099,0.67,SCS
1768356451603,129,45,7.62308529016834,-3.876075466735329,0.67,Phone(Fused)
1768356451990,130,-135,7.139409856203187,-4.359750906468253,0.68,SCS
1768356455209,131,-90,6.456774982632217,-4.359750936307172,0.68,SCS
1768356455768,132,-135,5.97632768569589,-4.840198238972776,0.68,SCS
1768356456346,133,-45,5.500762076605971,-4.36463265067049,0.67,Phone(Fused)
1768356456859,134,-135,5.0304720769700735,-4.834922655914539,0.67,SCS
1768356457380,135,-73,4.411351089069118,-4.65399094864566,0.65,SCS
1768356457869,136,-135,3.9551261550194448,-5.110215888135761,0.65,SCS
1768356458408,137,-45,3.500312146021201,-4.655401899018069,0.64,Phone(Fused)
1768356458897,138,-135,3.0473600127743805,-5.10835403766629,0.64,SCS
1768356459478,139,-45,2.5924790797466257,-4.653473124522013,0.64,Phone(Fused)
1768356459972,140,-135,2.1436571734407797,-5.102295036180006,0.63,SCS
1768356460487,141,-62,1.575951351961494,-4.8111897845990965,0.64,Phone(Fused)
1768356461001,142,-64,1.001150283117103,-4.536829039859065,0.64,Phone(Fused)
1768356461518,143,-66,0.4163918539739815,-4.280589165900506,0.64,Phone(Fused)
1768356462011,144,-135,-0.0348403566900396,-4.731821381945417,0.64,SCS
1768356462548,145,-63,-0.6177295895321295,-4.440025291753851,0.65,Phone(Fused)
1768356463083,146,-118,-1.2004047150646113,-4.755101567885836,0.66,SCS
1768356463579,147,-65,-1.8098938312183022,-4.482995815776714,0.67,Phone(Fused)
1768356464072,148,-118,-2.39611168533419,-4.8035368223935215,0.67,SCS
1768356464629,149,-71,-3.033040104739584,-4.5942620455036876,0.67,Phone(Fused)
1768356465100,150,-66,-3.6414582491945366,-4.329233013567754,0.66,Phone(Fused)
1768356465637,151,-65,-4.23805163161104,-4.054959216560677,0.66,Phone(Fused)
1768356466153,152,-135,-4.700964120025596,-4.517871710495409,0.65,SCS
1768356466646,153,-90,-5.3584138322059625,-4.517871739233449,0.66,Phone(Fused)
1768356467140,154,-135,-5.824833300923455,-4.984291213512938,0.66,SCS
1768356467696,155,-70,-6.446709027660795,-4.766820714111675,0.66,Phone(Fused)
1768356468190,156,-135,-6.9095823663918,-5.229694058362389,0.65,SCS
1768356468707,157,-70,-7.539513679158058,-5.005966357624995,0.67,Phone(Fused)
1768356469221,158,-135,-8.009230109472412,-5.475682793540661,0.66,SCS
1768356469756,159,-90,-8.664418859734548,-5.475682822179872,0.66,Phone(Fused)
1768356470251,160,-118,-9.24436039813368,-5.794496594790125,0.66,SCS
1768356470808,161,-150,-9.582951017298244,-6.388076416611985,0.68,Phone(Fused)
1768356471300,162,-163,-9.779405729261567,-7.040529321382973,0.68,Phone(Fused)
1768356471858,163,-160,-10.010027512483497,-7.691251836871914,0.69,Phone(Fused)
1768356472376,164,-45,-10.500331630192061,-7.200947740595224,0.69,SCS
1768356472866,165,-159,-10.744433342186884,-7.862105486179905,0.70,Phone(Fused)
1768356473381,166,-45,-11.23178216267299,-7.374756686996492,0.69,SCS
1768356473940,167,-159,-11.470403604011358,-8.003983537741194,0.67,Phone(Fused)
1768356474434,168,-45,-11.938380537368603,-7.536006624839869,0.66,SCS
1768356474993,169,-164,-12.11974792732382,-8.175618744243998,0.66,Phone(Fused)
1768356475507,170,-164,-12.294417936390964,-8.804170907647405,0.65,Phone(Fused)
1768356476002,171,45,-11.824713593793273,-8.334466585581144,0.66,SCS
1768356476560,172,45,-11.348703354905764,-7.858456367500703,0.67,SCS
1768356477074,173,105,-10.687060045547081,-8.035762679991144,0.68,Phone(Fused)
1768356477588,174,45,-10.203559385196256,-7.552262040774805,0.68,SCS
1768356478146,175,90,-9.522137234708303,-7.552262070560714,0.68,Phone(Fused)
1768356478641,176,45,-9.04931101240163,-7.079435868921932,0.67,SCS
1768356479177,177,90,-8.376842244614943,-7.0794358983164765,0.67,Phone(Fused)
1768356479669,178,45,-7.907857274809055,-6.610450949010573,0.66,SCS
1768356480205,179,90,-7.246397426959565,-6.610450977923903,0.66,Phone(Fused)
1768356480699,180,45,-6.7738607409478,-6.137914312567373,0.67,SCS
1768356481236,181,90,-6.103109065435782,-6.137914341886861,0.67,Phone(Fused)
1768356481709,182,45,-5.630262473359664,-5.665067770479524,0.67,SCS
1768356482244,183,90,-4.952115569824089,-5.665067800122268,0.68,Phone(Fused)
1768356482783,184,45,-4.4731568492789116,-5.186109100513041,0.68,SCS
1768356483296,185,90,-3.8073132801119867,-5.186109129617988,0.67,Phone(Fused)
1768356483788,186,45,-3.34663484331494,-4.725430712957836,0.65,SCS
1768356484305,187,90,-2.6955987251329008,-4.72543074141553,0.65,Phone(Fused)
1768356484821,188,45,-2.237247443652404,-4.267079479970205,0.65,SCS
1768356485356,189,90,-1.5922296671702323,-4.267079508164828,0.65,Phone(Fused)
1768356485851,190,45,-1.1319041083603762,-3.806753969476442,0.65,SCS
1768356486406,191,90,-0.47339695831123163,-3.806753998260705,0.66,Phone(Fused)
1768356486861,192,45,-0.008348845996260235,-3.3417059062736323,0.66,SCS
1768356487352,193,90,0.6545557780248055,-3.341705935250115,0.66,Phone(Fused)
1768356487952,194,90,1.303786263793842,-3.3417059636288817,0.65,Phone(Fused)
1768356488381,195,90,1.9469779164640268,-3.341705991743683,0.64,Phone(Fused)
1768356488874,196,45,2.4033950317660078,-2.885288896392328,0.65,SCS
1768356489389,197,90,3.057016313511337,-2.8852889249630227,0.65,Phone(Fused)
1768356489906,198,45,3.5211654519127986,-2.4211398068501646,0.66,SCS
1768356490399,199,90,4.214711175403765,-2.421139837166012,0.69,Phone(Fused)
1768356490935,200,90,4.93236775365855,-2.421139868535779,0.72,SCS
1768356491385,201,29,5.297761517676785,-1.7820762485004602,0.74,Phone(Fused)
1768356491986,202,0,5.297761517676785,-1.0399032288177557,0.74,Phone(Fused)
1768356492478,203,0,5.297761517676785,-0.291609080748814,0.75,Phone(Fused)
1768356493038,204,0,5.297761517676785,0.45268378506521045,0.74,Phone(Fused)
1768356493532,205,-18,5.069455942017667,1.1545229359452103,0.74,Phone(Fused)
1768356494046,206,135,5.585023869046619,0.638955002768172,0.73,SCS
1768356494518,207,0,5.585023869046619,1.347027579247321,0.71,Phone(Fused)
1768356495057,208,135,6.070688598144396,0.8613628443580508,0.69,SCS
1768356495593,209,0,6.070688598144396,1.53118577935007,0.67,Phone(Fused)
1768356496062,210,151,6.3740898044655,0.962791194522666,0.64,SCS
1768356496598,211,0,6.3740898044655,1.608921042107799,0.65,Phone(Fused)
1768356497159,212,160,6.5948021343173675,0.9893296087825547,0.66,SCS
1768356497652,213,-26,6.293947287383051,1.588940640865599,0.67,Phone(Fused)
1768356498359,214,-73,5.639245643910112,1.7879332747872863,0.68,Phone(Fused)
1768356498767,215,-90,4.931037303829414,1.7879332438305153,0.71,Phone(Fused)
1768356501512,216,-180,4.931037364479533,1.0941767851416433,0.69,SCS
1768356501812,217,-180,4.931037422802002,0.427045527319585,0.67,SCS
1768356502458,218,159,5.151291686850071,-0.17040645591689052,0.64,SCS
1768356502755,219,161,5.338475420323064,-0.7450382834198388,0.60,SCS
